date_time,tournament_id,player1_name,player2_name,points1,points2
2020-10-01 04:15:56.157000+00:00,3MILM8iK,diegofi_she,tindo23,0,1
2020-10-01 04:15:56.157000+00:00,3MILM8iK,Jetfred,LevSavin,1,0
2020-10-01 04:15:56.157000+00:00,3MILM8iK,Luisnn,cassihan,1,0
2020-10-01 04:15:21.253000+00:00,3MILM8iK,cuticuta,Neev16,1,0
2020-10-01 04:15:21.253000+00:00,3MILM8iK,Tukang_Sablon,Muchie,1,0
2020-10-01 04:15:21.252000+00:00,3MILM8iK,leo123454321,masteranji,0,1
2020-10-01 04:15:21.252000+00:00,3MILM8iK,MqRmI,putrazhelebess,0,1
2020-10-01 04:15:21.253000+00:00,3MILM8iK,rabdollahrezaei,sameep,0,1
2020-10-01 04:15:21.252000+00:00,3MILM8iK,moaza,akademi34,1,0
2020-10-01 04:15:21.253000+00:00,3MILM8iK,lununes,akamil1982,0,1
2020-10-01 04:15:21.252000+00:00,3MILM8iK,ElGuAn,RasJean,1,0
2020-10-01 04:15:21.253000+00:00,3MILM8iK,PallavM,pocholos666,1,0
2020-10-01 04:14:50.468000+00:00,3MILM8iK,Pankajsinghbisht2025,d19710,1,0
2020-10-01 04:14:50.468000+00:00,3MILM8iK,RookJM8,vintilaionut,1,0
2020-10-01 04:14:50.468000+00:00,3MILM8iK,Poutattoo,Antagonist21,0,1
2020-10-01 04:14:23.732000+00:00,3MILM8iK,Davaakhuu_Gonchig,leoncio810,0,1
2020-10-01 04:13:54.913000+00:00,3MILM8iK,JYMMI33,harrythehatchet,0,1
2020-10-01 04:13:54.913000+00:00,3MILM8iK,Jailander2020,chileno1,0,1
2020-10-01 04:13:54.913000+00:00,3MILM8iK,kenguru2,Bhat96,0,1
2020-10-01 04:13:54.913000+00:00,3MILM8iK,Dmitri1985,alfredooley,0,1
2020-10-01 04:13:54.913000+00:00,3MILM8iK,estebanRc,Mancuelo,0,1
2020-10-01 04:13:54.913000+00:00,3MILM8iK,mahmoudabdelal,LetThemDance,1,0
2020-10-01 04:13:54.913000+00:00,3MILM8iK,Siddhant123Raj,ferrerjoel31,0,1
2020-10-01 04:13:54.913000+00:00,3MILM8iK,Saryhan10,AkbarAming,1,0
2020-10-01 04:13:54.913000+00:00,3MILM8iK,RiodeJaneiro-Sete,ArtemMoscow2006,1,0
2020-10-01 04:13:24.111000+00:00,3MILM8iK,Alkasar777,Katikillo,1,0
2020-10-01 04:13:24.110000+00:00,3MILM8iK,Chessy64,fischerman_09,1,0
2020-10-01 04:12:51.237000+00:00,3MILM8iK,Tukang_Sablon,ElGuAn,1,0
2020-10-01 04:12:51.236000+00:00,3MILM8iK,redbullmonster,Owel24,1,0
2020-10-01 04:12:51.236000+00:00,3MILM8iK,Rarelyadraw,joelsant,1,0
2020-10-01 04:12:51.237000+00:00,3MILM8iK,Protxx,syimykKG,0,1
2020-10-01 04:12:51.236000+00:00,3MILM8iK,Aetoss,glowdr,1,0
2020-10-01 04:12:51.236000+00:00,3MILM8iK,Nakakomodo,Luisnn,1,0
2020-10-01 04:12:51.236000+00:00,3MILM8iK,cubanodeapie,Alain51155,0,1
2020-10-01 04:12:22.513000+00:00,3MILM8iK,heiderpreciado,VIOLADOR94,0,1
2020-10-01 04:12:22.514000+00:00,3MILM8iK,RaulMakilero,Ashi_sh07,1,0
2020-10-01 04:12:22.514000+00:00,3MILM8iK,ahmadmoh1971,CJQC1989,1,0
2020-10-01 04:12:22.514000+00:00,3MILM8iK,Trampolin12,Wasdin1968,0,1
2020-10-01 04:11:41.462000+00:00,3MILM8iK,SimulsAndBlind,Tamberosoy,1,0
2020-10-01 04:11:41.462000+00:00,3MILM8iK,luisgbueno,Gaga1976,1,0
2020-10-01 04:11:41.462000+00:00,3MILM8iK,lubitel64,tetya14,1,0
2020-10-01 04:11:41.461000+00:00,3MILM8iK,Chessy64,PEKOCONK3,1,0
2020-10-01 04:11:14.801000+00:00,3MILM8iK,Sozin1,bag_of_sand-69,0,1
2020-10-01 04:11:14.801000+00:00,3MILM8iK,glowdr,elak087,1,0
2020-10-01 04:11:14.800000+00:00,3MILM8iK,Iraita,bettybits,1,0
2020-10-01 04:11:14.801000+00:00,3MILM8iK,solaymane1,KaramperiX,1,0
2020-10-01 04:11:14.800000+00:00,3MILM8iK,M8469579244,DEREK-LUI,0,1
2020-10-01 04:10:35.721000+00:00,3MILM8iK,MqRmI,moaza,1,0
2020-10-01 04:10:35.721000+00:00,3MILM8iK,chileno1,mahmoudabdelal,1,0
2020-10-01 04:10:35.721000+00:00,3MILM8iK,Mancuelo,Dmitri1985,1,0
2020-10-01 04:10:09.022000+00:00,3MILM8iK,JYMMI33,skprajkumar,1,0
2020-10-01 04:10:09.022000+00:00,3MILM8iK,Krishirov,Alkasar777,0,1
2020-10-01 04:10:09.023000+00:00,3MILM8iK,Raku66,RookJM8,1,0
2020-10-01 04:10:09.022000+00:00,3MILM8iK,ferrerjoel31,Poutattoo,1,0
2020-10-01 04:10:09.023000+00:00,3MILM8iK,Alain51155,abeethoven,0,1
2020-10-01 04:10:09.023000+00:00,3MILM8iK,MarceloGonzales_6PUC,cassihan,0,1
2020-10-01 04:09:44.354000+00:00,3MILM8iK,harrythehatchet,kenguru2,1,0
2020-10-01 04:09:44.355000+00:00,3MILM8iK,CJQC1989,Chessy64,1,0
2020-10-01 04:09:44.354000+00:00,3MILM8iK,akamil1982,Mikhail_P,1,0
2020-10-01 04:09:44.355000+00:00,3MILM8iK,cubanodeapie,Protxx,1,0
2020-10-01 04:09:44.354000+00:00,3MILM8iK,Soren32,Pankajsinghbisht2025,0,1
2020-10-01 04:09:05.461000+00:00,3MILM8iK,AccountingAttack,Luisnn,0,1
2020-10-01 04:09:05.461000+00:00,3MILM8iK,Muchie,cuticuta,0,1
2020-10-01 04:09:05.461000+00:00,3MILM8iK,lununes,leo123454321,1,0
2020-10-01 04:09:05.461000+00:00,3MILM8iK,LucasMago,Tukang_Sablon,1,0
2020-10-01 04:09:05.462000+00:00,3MILM8iK,putrazhelebess,Neev16,1,0
2020-10-01 04:08:30.541000+00:00,3MILM8iK,Antagonist21,masteranji,1,0
2020-10-01 04:08:30.541000+00:00,3MILM8iK,akademi34,rabdollahrezaei,1,0
2020-10-01 04:08:30.541000+00:00,3MILM8iK,Joseph094,d19710,0,1
2020-10-01 04:08:30.541000+00:00,3MILM8iK,Tamberosoy,lubitel64,0,1
2020-10-01 04:08:30.541000+00:00,3MILM8iK,tetya14,Joselito28,1,0
2020-10-01 04:08:30.541000+00:00,3MILM8iK,Protxx,CJQC1989,0,1
2020-10-01 04:08:01.889000+00:00,3MILM8iK,Muchie,peryadrianbjb,1,0
2020-10-01 04:08:01.890000+00:00,3MILM8iK,Dmitri1985,chileno1,0,1
2020-10-01 04:07:35.246000+00:00,3MILM8iK,VIOLADOR94,Wasdin1968,0,0
2020-10-01 04:07:35.246000+00:00,3MILM8iK,ArtemMoscow2006,Saryhan10,0,1
2020-10-01 04:07:35.246000+00:00,3MILM8iK,evandrorsilva,DALLUL,1,0
2020-10-01 04:07:35.246000+00:00,3MILM8iK,elak087,MqRmI,0,1
2020-10-01 04:07:35.246000+00:00,3MILM8iK,ahmadmoh1971,heiderpreciado,1,0
2020-10-01 04:07:35.245000+00:00,3MILM8iK,MaoPolis,Jailander2020,0,1
2020-10-01 04:07:35.246000+00:00,3MILM8iK,abeethoven,Reinu,1,0
2020-10-01 04:06:54.264000+00:00,3MILM8iK,rosaskasparov85,uccgeoff,0,1
2020-10-01 04:06:54.264000+00:00,3MILM8iK,Bhat96,marco1227,1,0
2020-10-01 04:06:54.264000+00:00,3MILM8iK,syimykKG,Rarelyadraw,1,0
2020-10-01 04:06:54.264000+00:00,3MILM8iK,RiodeJaneiro-Sete,Siddhant123Raj,0,1
2020-10-01 04:06:54.264000+00:00,3MILM8iK,AkbarAming,Jetfred,1,0
2020-10-01 04:06:54.264000+00:00,3MILM8iK,joelsant,RaulMakilero,1,0
2020-10-01 04:06:27.596000+00:00,3MILM8iK,alfredooley,Jarara_13,0,1
2020-10-01 04:06:27.596000+00:00,3MILM8iK,Mancuelo,Trampolin12,0,1
2020-10-01 04:06:27.596000+00:00,3MILM8iK,fischerman_09,Katikillo,1,0
2020-10-01 04:06:27.596000+00:00,3MILM8iK,Owel24,Nakakomodo,0,1
2020-10-01 04:06:27.596000+00:00,3MILM8iK,Aetoss,SangeenMandre,0,1
2020-10-01 04:06:27.596000+00:00,3MILM8iK,bag_of_sand-69,KaramperiX,1,0
2020-10-01 04:05:48.632000+00:00,3MILM8iK,luisgbueno,PEKOCONK3,0,1
2020-10-01 04:05:48.632000+00:00,3MILM8iK,MqRmI,VIOLADOR94,1,0
2020-10-01 04:05:48.632000+00:00,3MILM8iK,skprajkumar,Player20006,1,0
2020-10-01 04:05:48.631000+00:00,3MILM8iK,Poutattoo,MarceloGonzales_6PUC,1,0
2020-10-01 04:05:48.631000+00:00,3MILM8iK,Neev16,cubanodeapie,1,0
2020-10-01 04:05:48.631000+00:00,3MILM8iK,Alain51155,Chessy64,1,0
2020-10-01 04:05:48.631000+00:00,3MILM8iK,bettybits,Sozin1,0,1
2020-10-01 04:05:48.632000+00:00,3MILM8iK,glowdr,M8469579244,0,1
2020-10-01 04:05:03.481000+00:00,3MILM8iK,Gaga1976,SimulsAndBlind,1,0
2020-10-01 04:05:03.482000+00:00,3MILM8iK,PEKOCONK3,Poutattoo,1,0
2020-10-01 04:05:03.482000+00:00,3MILM8iK,moaza,saixanaa,1,0
2020-10-01 04:05:03.482000+00:00,3MILM8iK,RookJM8,JYMMI33,0,1
2020-10-01 04:04:30.743000+00:00,3MILM8iK,DEREK-LUI,solaymane1,1,0
2020-10-01 04:04:30.742000+00:00,3MILM8iK,harrythehatchet,Pankajsinghbisht2025,1,0
2020-10-01 04:04:30.743000+00:00,3MILM8iK,Luisnn,lununes,1,0
2020-10-01 04:04:04.137000+00:00,3MILM8iK,rabdollahrezaei,Alain51155,0,1
2020-10-01 04:04:04.137000+00:00,3MILM8iK,KyrgyzChess,luisgbueno,0,1
2020-10-01 04:04:04.137000+00:00,3MILM8iK,lubitel64,Protxx,0,1
2020-10-01 04:04:04.138000+00:00,3MILM8iK,Neev16,shockwave_baba,1,0
2020-10-01 04:03:37.532000+00:00,3MILM8iK,Jailander2020,Dmitri1985,1,0
2020-10-01 04:03:37.532000+00:00,3MILM8iK,one_lucky_player,salama122,0,1
2020-10-01 04:03:10.833000+00:00,3MILM8iK,cuticuta,leo123454321,1,0
2020-10-01 04:03:10.833000+00:00,3MILM8iK,CJQC1989,Antagonist21,1,0
2020-10-01 04:03:10.833000+00:00,3MILM8iK,kenguru2,putrazhelebess,0,1
2020-10-01 04:03:10.833000+00:00,3MILM8iK,Tamberosoy,akademi34,1,0
2020-10-01 04:03:10.833000+00:00,3MILM8iK,DALLUL,neilhearty,1,0
2020-10-01 04:03:10.833000+00:00,3MILM8iK,Mikhail_P,Soren32,0,1
2020-10-01 04:02:40.116000+00:00,3MILM8iK,kenguru2,Eddy_Muller,1,0
2020-10-01 04:02:40.116000+00:00,3MILM8iK,SangeenMandre,Owel24,0,0
2020-10-01 04:02:40.116000+00:00,3MILM8iK,joelsant,syimykKG,0,1
2020-10-01 04:02:09.368000+00:00,3MILM8iK,lubitel64,KyrgyzChess,1,0
2020-10-01 04:02:09.368000+00:00,3MILM8iK,Karpo7522,AccountingAttack,0,1
2020-10-01 04:02:09.368000+00:00,3MILM8iK,Rarelyadraw,Adya19shree,1,0
2020-10-01 04:02:09.368000+00:00,3MILM8iK,dflbv50,tetya14,1,0
2020-10-01 04:01:44.810000+00:00,3MILM8iK,akademi34,joelsant,1,0
2020-10-01 04:01:44.810000+00:00,3MILM8iK,Trampolin12,Aetoss,0,1
2020-10-01 04:01:44.810000+00:00,3MILM8iK,Rishi26,elak087,1,0
2020-10-01 04:01:44.810000+00:00,3MILM8iK,Wasdin1968,Muchie,0,1
2020-10-01 04:01:44.810000+00:00,3MILM8iK,juanpedrovsky,glowdr,0,1
2020-10-01 04:01:18.097000+00:00,3MILM8iK,chileno1,ahmadmoh1971,0,1
2020-10-01 04:01:18.098000+00:00,3MILM8iK,Chessy64,M8469579244,1,0
2020-10-01 04:01:18.097000+00:00,3MILM8iK,Sacattack01,rabdollahrezaei,0,1
2020-10-01 04:00:49.371000+00:00,3MILM8iK,Alain51155,harrythehatchet,0,1
2020-10-01 04:00:49.371000+00:00,3MILM8iK,Ankit_Das,marco1227,0,1
2020-10-01 04:00:49.371000+00:00,3MILM8iK,elak087,juanpedrovsky,1,0
2020-10-01 04:00:49.371000+00:00,3MILM8iK,fischerman_09,RiodeJaneiro-Sete,1,0
2020-10-01 04:00:49.371000+00:00,3MILM8iK,SimulsAndBlind,moaza,0,1
2020-10-01 04:00:49.374000+00:00,3MILM8iK,Protxx,Neev16,1,0
2020-10-01 04:00:22.714000+00:00,3MILM8iK,RaulMakilero,Bhat96,0,1
2020-10-01 04:00:22.713000+00:00,3MILM8iK,rabdollahrezaei,Alain51155,0,1
2020-10-01 04:00:22.714000+00:00,3MILM8iK,MaoPolis,cricket11,1,0
2020-10-01 04:00:22.713000+00:00,3MILM8iK,Chessy64,MarshelaCubillosh,1,0
2020-10-01 04:00:22.713000+00:00,3MILM8iK,Gaga1976,REG-AEK,0,1
2020-10-01 04:00:22.714000+00:00,3MILM8iK,Jetfred,Nakakomodo,0,1
2020-10-01 04:00:22.713000+00:00,3MILM8iK,M8469579244,Rarelyadraw,1,0
2020-10-01 04:00:22.713000+00:00,3MILM8iK,syimykKG,kenguru2,0,1
2020-10-01 04:00:22.714000+00:00,3MILM8iK,Pankajsinghbisht2025,Luisnn,1,0
2020-10-01 04:00:22.714000+00:00,3MILM8iK,JYMMI33,saixanaa,0,1
2020-10-01 04:00:22.714000+00:00,3MILM8iK,putrazhelebess,CJQC1989,1,0
2020-10-01 04:00:22.714000+00:00,3MILM8iK,cubanodeapie,MqRmI,1,0
2020-10-01 04:00:22.714000+00:00,3MILM8iK,uccgeoff,Mancuelo,1,0
2020-10-01 04:00:22.714000+00:00,3MILM8iK,Katikillo,bag_of_sand-69,1,0
2020-10-01 04:00:22.714000+00:00,3MILM8iK,AkbarAming,rosaskasparov85,0,1
2020-10-01 04:00:22.735000+00:00,3MILM8iK,Z3b,heiderpreciado,0,1
2020-10-01 04:59:00.976000+00:00,DAuCnkAx,IamManish22,traktorist_Uri,1,0
2020-10-01 04:59:00.976000+00:00,DAuCnkAx,eljedi,vedGM123,0,1
2020-10-01 04:59:00.977000+00:00,DAuCnkAx,KENRUC,ndna,1,0
2020-10-01 04:59:01.012000+00:00,DAuCnkAx,Arjungs,LEONAKENNEDY2020,0,1
2020-10-01 04:58:42.586000+00:00,DAuCnkAx,Lansergejj,chessstrike7,0,1
2020-10-01 04:58:42.586000+00:00,DAuCnkAx,Gumdrops,GRC2020,1,0
2020-10-01 04:58:42.586000+00:00,DAuCnkAx,jherman123,Noves,0,0
2020-10-01 04:58:22.080000+00:00,DAuCnkAx,NylKnnyttUyMaisog20,cardboardzack,0,1
2020-10-01 04:58:22.080000+00:00,DAuCnkAx,FaigBayramov,Thug_Behram,0,1
2020-10-01 04:58:22.081000+00:00,DAuCnkAx,CranberryCheese,matemonster,1,0
2020-10-01 04:58:22.080000+00:00,DAuCnkAx,metroclo,Mitsuperu,0,1
2020-10-01 04:58:22.080000+00:00,DAuCnkAx,ElCaosReptante,Tembos,0,1
2020-10-01 04:58:22.080000+00:00,DAuCnkAx,RHINOCHARGING,wadong2019,0,1
2020-10-01 04:58:22.081000+00:00,DAuCnkAx,IamManish22,AlOslam,0,1
2020-10-01 04:58:22.100000+00:00,DAuCnkAx,elrincondelopez,fixee,1,0
2020-10-01 04:57:59.537000+00:00,DAuCnkAx,Akkim,mrquinn5,0,1
2020-10-01 04:57:59.537000+00:00,DAuCnkAx,Zooparis,Hrjen,0,1
2020-10-01 04:57:59.536000+00:00,DAuCnkAx,Dani_Muhdar,AlexiSyl,1,0
2020-10-01 04:57:59.536000+00:00,DAuCnkAx,inmirel,dieguito43,0,1
2020-10-01 04:57:59.536000+00:00,DAuCnkAx,junblitz,Mikelins,0,1
2020-10-01 04:57:59.537000+00:00,DAuCnkAx,Leonidoff,Vikram20111,1,0
2020-10-01 04:57:59.537000+00:00,DAuCnkAx,BB09,kuziyamisa,1,0
2020-10-01 04:57:59.537000+00:00,DAuCnkAx,Alex2190,Paloot,0,1
2020-10-01 04:57:59.537000+00:00,DAuCnkAx,Dolbanat_Natriya,daYiMukwemba2,1,0
2020-10-01 04:57:59.536000+00:00,DAuCnkAx,madq,Elgranconejo,0,1
2020-10-01 04:57:59.537000+00:00,DAuCnkAx,ChessGigant,Lionsmouth,1,0
2020-10-01 04:57:59.537000+00:00,DAuCnkAx,utia,titou123,1,0
2020-10-01 04:57:41.101000+00:00,DAuCnkAx,alpildan,erick2767,0,1
2020-10-01 04:57:41.101000+00:00,DAuCnkAx,PatzertheII,elefam,0,1
2020-10-01 04:57:41.102000+00:00,DAuCnkAx,radu941208,Deku64,0,1
2020-10-01 04:57:41.101000+00:00,DAuCnkAx,diplo12,shiva2848,0,1
2020-10-01 04:57:41.102000+00:00,DAuCnkAx,ArMan_1974,Generalchex11,0,1
2020-10-01 04:57:41.101000+00:00,DAuCnkAx,ChessCrazy2009,vardkes,1,0
2020-10-01 04:57:41.101000+00:00,DAuCnkAx,nikolaylichess,HouDKChess,0,1
2020-10-01 04:57:41.101000+00:00,DAuCnkAx,sanstefanoo,esteban16,1,0
2020-10-01 04:57:41.102000+00:00,DAuCnkAx,huenchullkov,haithem-beast,0,1
2020-10-01 04:57:41.102000+00:00,DAuCnkAx,Sweetiemoria,carloscajaalarcon,0,1
2020-10-01 04:57:41.102000+00:00,DAuCnkAx,Grizli1993,mINDTEASer,1,0
2020-10-01 04:57:41.101000+00:00,DAuCnkAx,Igorukraine,carloscruzr,0,1
2020-10-01 04:57:41.102000+00:00,DAuCnkAx,ASTAR77,Heraclito-mov,0,1
2020-10-01 04:57:41.102000+00:00,DAuCnkAx,Lusekelo,Mechi02,0,1
2020-10-01 04:57:41.102000+00:00,DAuCnkAx,The_Slurk,G_Stamatov,0,1
2020-10-01 04:57:41.102000+00:00,DAuCnkAx,sergeynsk,Mahatomba,1,0
2020-10-01 04:57:41.102000+00:00,DAuCnkAx,v_ragil,tennbeis,0,1
2020-10-01 04:57:22.641000+00:00,DAuCnkAx,Bangferiganteng,MorbiusTENET,0,1
2020-10-01 04:57:22.641000+00:00,DAuCnkAx,asmirno8,KENRUC,0,1
2020-10-01 04:57:22.641000+00:00,DAuCnkAx,Istorik1708,Roziqul,0,1
2020-10-01 04:57:22.641000+00:00,DAuCnkAx,Deepimpacted,juanilov,1,0
2020-10-01 04:57:22.640000+00:00,DAuCnkAx,mdeep,skafan,1,0
2020-10-01 04:57:22.641000+00:00,DAuCnkAx,DANI_CIKARANG,susguan,0,1
2020-10-01 04:57:22.641000+00:00,DAuCnkAx,costagalo,Rarelyadraw,1,0
2020-10-01 04:57:22.641000+00:00,DAuCnkAx,nashYK,sakr1424,1,0
2020-10-01 04:57:22.641000+00:00,DAuCnkAx,traktorist_Uri,bonich82,1,0
2020-10-01 04:57:22.641000+00:00,DAuCnkAx,Elgranconejo,ChessGigant,1,0
2020-10-01 04:57:22.641000+00:00,DAuCnkAx,ser2019,SJMyWay,1,0
2020-10-01 04:57:22.676000+00:00,DAuCnkAx,blackequitLP,Chris2013br,1,0
2020-10-01 04:57:04.198000+00:00,DAuCnkAx,Dimitr1976,chandias1,0,0
2020-10-01 04:57:04.198000+00:00,DAuCnkAx,Noves,Gumdrops,1,0
2020-10-01 04:57:04.198000+00:00,DAuCnkAx,n00b_1234,GitFlagg3d,1,0
2020-10-01 04:57:04.198000+00:00,DAuCnkAx,MKaunda,PAGerMount,1,0
2020-10-01 04:57:04.198000+00:00,DAuCnkAx,Mngadi,adrianvanegasmontiel,1,0
2020-10-01 04:57:04.198000+00:00,DAuCnkAx,kosamu83,Tudor_51,0,1
2020-10-01 04:57:04.198000+00:00,DAuCnkAx,alogos,chesssks,1,0
2020-10-01 04:57:04.198000+00:00,DAuCnkAx,carloscruzr,The_Slurk,1,0
2020-10-01 04:57:04.198000+00:00,DAuCnkAx,Balakovec,D3adbydaylight,0,1
2020-10-01 04:57:04.198000+00:00,DAuCnkAx,Gabriel97111,McCawly,1,0
2020-10-01 04:56:41.619000+00:00,DAuCnkAx,harrytheman,Olivarezh_32,0,0
2020-10-01 04:56:41.619000+00:00,DAuCnkAx,Lauda86,tom230,0,1
2020-10-01 04:56:41.619000+00:00,DAuCnkAx,montana1d-AG-n,SergioGentili,1,0
2020-10-01 04:56:41.619000+00:00,DAuCnkAx,chessstrike7,Eliu_Barrios,1,0
2020-10-01 04:56:41.619000+00:00,DAuCnkAx,rosaskasparov85,sanstefanoo,1,0
2020-10-01 04:56:41.619000+00:00,DAuCnkAx,Agit165,BertrandRussell55,0,1
2020-10-01 04:56:41.619000+00:00,DAuCnkAx,elefam,alpildan,0,1
2020-10-01 04:56:41.619000+00:00,DAuCnkAx,vedGM123,LEONAKENNEDY2020,0,0
2020-10-01 04:56:41.619000+00:00,DAuCnkAx,Ajung,Van_Opada,0,1
2020-10-01 04:56:41.619000+00:00,DAuCnkAx,kuziyamisa,fiddlercrab3,0,1
2020-10-01 04:56:41.619000+00:00,DAuCnkAx,Vinnjeh,SERGEI26572,1,0
2020-10-01 04:56:41.660000+00:00,DAuCnkAx,jeimov,VALENTIN_PIE,0,1
2020-10-01 04:56:23.149000+00:00,DAuCnkAx,GRC2020,LeonCalderon,0,1
2020-10-01 04:56:23.149000+00:00,DAuCnkAx,Thally_73,pythagarous,1,0
2020-10-01 04:56:23.151000+00:00,DAuCnkAx,ElCaosReptante,Adri2016,0,1
2020-10-01 04:56:23.150000+00:00,DAuCnkAx,AlOslam,FaigBayramov,1,0
2020-10-01 04:56:23.150000+00:00,DAuCnkAx,fixee,metroclo,0,1
2020-10-01 04:56:23.150000+00:00,DAuCnkAx,AldyNataKusuma,Kambani,1,0
2020-10-01 04:56:23.151000+00:00,DAuCnkAx,eugenep2013,churulaca,0,1
2020-10-01 04:56:23.149000+00:00,DAuCnkAx,Generalchex11,PatzertheII,0,1
2020-10-01 04:56:23.150000+00:00,DAuCnkAx,tennbeis,Sweetiemoria,0,1
2020-10-01 04:56:23.150000+00:00,DAuCnkAx,altol16,Def_caw,1,0
2020-10-01 04:56:23.149000+00:00,DAuCnkAx,zed1725,CranberryCheese,0,1
2020-10-01 04:56:23.150000+00:00,DAuCnkAx,Diegok,Mitsuperu,1,0
2020-10-01 04:56:23.150000+00:00,DAuCnkAx,inmirel,Zooparis,0,1
2020-10-01 04:56:23.150000+00:00,DAuCnkAx,WWJCD,jherman123,1,0
2020-10-01 04:56:23.151000+00:00,DAuCnkAx,G_Stamatov,sergeynsk,1,0
2020-10-01 04:56:23.150000+00:00,DAuCnkAx,MROPTIMISTIC,Arjungs,0,1
2020-10-01 04:56:04.703000+00:00,DAuCnkAx,matemonster,OLANIA,1,0
2020-10-01 04:56:04.703000+00:00,DAuCnkAx,kidcanvas255,RHINOCHARGING,0,1
2020-10-01 04:56:04.703000+00:00,DAuCnkAx,bbiswaxx,SchachspielerApi,1,0
2020-10-01 04:56:04.704000+00:00,DAuCnkAx,madq,BB09,1,0
2020-10-01 04:56:04.704000+00:00,DAuCnkAx,kosamu83,carloscruzr,0,1
2020-10-01 04:56:04.703000+00:00,DAuCnkAx,haithem-beast,Igorukraine,1,0
2020-10-01 04:56:04.704000+00:00,DAuCnkAx,Vikram20111,trinatf33,0,1
2020-10-01 04:56:04.704000+00:00,DAuCnkAx,Paloot,vsaini,0,1
2020-10-01 04:56:04.703000+00:00,DAuCnkAx,Saltikovo,MarioBarinas,1,0
2020-10-01 04:56:04.703000+00:00,DAuCnkAx,Elgranconejo,HouDKChess,1,0
2020-10-01 04:56:04.703000+00:00,DAuCnkAx,gafferz,Ferz9Zevni,0,1
2020-10-01 04:56:04.704000+00:00,DAuCnkAx,skafan,nashYK,0,1
2020-10-01 04:56:04.703000+00:00,DAuCnkAx,Piju2020,elrincondelopez,0,1
2020-10-01 04:55:46.272000+00:00,DAuCnkAx,cardboardzack,BrittaBagels,0,1
2020-10-01 04:55:46.272000+00:00,DAuCnkAx,Ischukin,NylKnnyttUyMaisog20,0,1
2020-10-01 04:55:46.272000+00:00,DAuCnkAx,dieguito43,roguepegasus,1,0
2020-10-01 04:55:46.272000+00:00,DAuCnkAx,mINDTEASer,nikolaylichess,0,1
2020-10-01 04:55:46.272000+00:00,DAuCnkAx,Akkim,Dolbanat_Natriya,1,0
2020-10-01 04:55:46.272000+00:00,DAuCnkAx,ndna,ayushdavcps,1,0
2020-10-01 04:55:46.272000+00:00,DAuCnkAx,adrianvanegasmontiel,Bangferiganteng,1,0
2020-10-01 04:55:46.273000+00:00,DAuCnkAx,wadong2019,Alashka-kakashka,0,1
2020-10-01 04:55:46.272000+00:00,DAuCnkAx,SergioGentili,elefam,1,0
2020-10-01 04:55:46.272000+00:00,DAuCnkAx,Hamburgmeineperle,Heraclito-mov,0,1
2020-10-01 04:55:46.272000+00:00,DAuCnkAx,daYiMukwemba2,utia,0,1
2020-10-01 04:55:46.297000+00:00,DAuCnkAx,Tembos,IamManish22,1,0
2020-10-01 04:55:46.301000+00:00,DAuCnkAx,ChessCrazy2009,esteban16,1,0
2020-10-01 04:55:23.662000+00:00,DAuCnkAx,Tudor_51,Van_Opada,1,0
2020-10-01 04:55:23.662000+00:00,DAuCnkAx,carloscajaalarcon,Mechi02,0,1
2020-10-01 04:55:23.662000+00:00,DAuCnkAx,Heraclito-mov,ChessClash-XXX,1,0
2020-10-01 04:55:23.663000+00:00,DAuCnkAx,vardkes,Grizli1993,0,1
2020-10-01 04:55:23.662000+00:00,DAuCnkAx,chandias1,PAGerMount,1,0
2020-10-01 04:55:23.662000+00:00,DAuCnkAx,Hrjen,AlexiSyl,0,1
2020-10-01 04:55:23.662000+00:00,DAuCnkAx,Champion2050,traktorist_Uri,0,1
2020-10-01 04:55:23.662000+00:00,DAuCnkAx,Mahatomba,v_ragil,0,1
2020-10-01 04:55:23.662000+00:00,DAuCnkAx,mrquinn5,Alex2190,0,1
2020-10-01 04:55:23.662000+00:00,DAuCnkAx,junblitz,Lusekelo,1,0
2020-10-01 04:55:23.662000+00:00,DAuCnkAx,ASKCHESS,Noves,1,0
2020-10-01 04:55:23.664000+00:00,DAuCnkAx,Panchotin63,Dani_Muhdar,0,1
2020-10-01 04:55:23.662000+00:00,DAuCnkAx,Deku64,Sanamatum1,0,1
2020-10-01 04:55:23.663000+00:00,DAuCnkAx,bonich82,ser2019,0,1
2020-10-01 04:55:23.662000+00:00,DAuCnkAx,tung01,Thug_Behram,1,0
2020-10-01 04:55:07.191000+00:00,DAuCnkAx,sakr1424,SJMyWay,1,0
2020-10-01 04:55:07.191000+00:00,DAuCnkAx,Agit165,Caligula1988,1,0
2020-10-01 04:55:07.191000+00:00,DAuCnkAx,Kambani,jeimov,1,0
2020-10-01 04:55:07.192000+00:00,DAuCnkAx,erick2767,ASTAR77,0,1
2020-10-01 04:55:07.192000+00:00,DAuCnkAx,ChessGigant,juanilov,1,0
2020-10-01 04:55:07.191000+00:00,DAuCnkAx,KostaAndMajaForever,huenchullkov,0,1
2020-10-01 04:55:07.191000+00:00,DAuCnkAx,ArMan_1974,diplo12,0,1
2020-10-01 04:55:07.205000+00:00,DAuCnkAx,D3adbydaylight,MKaunda,1,0
2020-10-01 04:54:50.696000+00:00,DAuCnkAx,Roziqul,IAmJustanotherPerson,0,1
